accuracy,loss,val_accuracy,val_loss
0.6358029246330261,0.6513105630874634,0.6581454277038574,0.6163820028305054
0.6591387391090393,0.6226057410240173,0.6635870337486267,0.6148004531860352
0.6610857844352722,0.6184347867965698,0.6635870337486267,0.6138916611671448
0.6616234183311462,0.6168702244758606,0.6635870337486267,0.6136852502822876
0.662179172039032,0.6159568428993225,0.6631124019622803,0.6136530041694641
0.6626659631729126,0.615728497505188,0.6631124019622803,0.6135036945343018
0.662331759929657,0.6154766082763672,0.6631124019622803,0.6138063669204712
0.6622809171676636,0.615441620349884,0.6631124019622803,0.6136043071746826
0.6626477837562561,0.6151561141014099,0.6635870337486267,0.6135174036026001
0.6628439426422119,0.6151154041290283,0.6635870337486267,0.6135036945343018
0.6627640724182129,0.6149839162826538,0.6635870337486267,0.6136051416397095
0.6629202365875244,0.6151400804519653,0.6631124019622803,0.6137925386428833
0.6630038022994995,0.6149717569351196,0.6631124019622803,0.6136916875839233
0.6630655527114868,0.6149104833602905,0.6635870337486267,0.613442599773407
0.6631708741188049,0.6148661971092224,0.6631124019622803,0.6135711073875427
0.6630873680114746,0.6147251725196838,0.6635870337486267,0.6134111285209656
0.66325443983078,0.6148061156272888,0.6631124019622803,0.6134245991706848
0.6631781458854675,0.6147593259811401,0.6635870337486267,0.6133524775505066
0.6629456877708435,0.6147555708885193,0.6635870337486267,0.6132752299308777
0.6631236672401428,0.6147457957267761,0.6635870337486267,0.6135849356651306
0.6631236672401428,0.6148882508277893,0.6635870337486267,0.6135709285736084
0.6632217764854431,0.6145568490028381,0.6631124019622803,0.6134670376777649
0.6632980108261108,0.6146641969680786,0.6635870337486267,0.6135777235031128
0.6636722087860107,0.6147247552871704,0.6635870337486267,0.613405704498291
0.6633961200714111,0.6145899295806885,0.6635870337486267,0.6134475469589233
0.6633270978927612,0.6146154403686523,0.6635870337486267,0.613419234752655
0.6633633971214294,0.6147533655166626,0.6635870337486267,0.6134399175643921
0.6631817817687988,0.6145973801612854,0.6631124019622803,0.6133784651756287
0.6632072329521179,0.6145287156105042,0.6635870337486267,0.6134555339813232
