accuracy,loss,val_accuracy,val_loss
0.6385636925697327,0.6507925391197205,0.6635870337486267,0.6142770648002625
0.6581906080245972,0.6221502423286438,0.6635870337486267,0.6139400005340576
0.6610857844352722,0.6178833246231079,0.6631124019622803,0.6135942935943604
0.6615725755691528,0.6165751218795776,0.6631124019622803,0.613848865032196
0.6622700095176697,0.6157817244529724,0.6631124019622803,0.6136103868484497
0.6627894639968872,0.6157124638557434,0.6635870337486267,0.6136578321456909
0.6626914143562317,0.6154581904411316,0.6635870337486267,0.613601803779602
0.663080096244812,0.6151087284088135,0.6635870337486267,0.6135161519050598
0.6631636023521423,0.6150453090667725,0.6635870337486267,0.6133805513381958
0.6631236672401428,0.6150584816932678,0.6631124019622803,0.6135603189468384
0.6629202365875244,0.6150433421134949,0.6635870337486267,0.6132688522338867
0.6632580757141113,0.614988386631012,0.6631124019622803,0.6135609745979309
0.6633161902427673,0.6149485111236572,0.6635870337486267,0.6134971976280212
0.6634796857833862,0.6148977279663086,0.6631124019622803,0.6135645508766174
0.6634505987167358,0.6148873567581177,0.6635870337486267,0.6135382056236267
0.6632471680641174,0.614903450012207,0.6631124019622803,0.6135382056236267
0.6628912091255188,0.6149609088897705,0.6631124019622803,0.6134085059165955
0.6632254123687744,0.6148706078529358,0.6635870337486267,0.613373339176178
0.6631672382354736,0.6147510409355164,0.6631124019622803,0.6134036183357239
0.6633380055427551,0.6149364709854126,0.6631124019622803,0.6135843992233276
0.6629892587661743,0.6147722005844116,0.6631124019622803,0.6134544014930725
