accuracy,loss,val_accuracy,val_loss
0.42174819111824036,1.0527971982955933,0.42254146933555603,1.051654577255249
0.42265936732292175,1.0507128238677979,0.4219057857990265,1.0512378215789795
0.42298075556755066,1.050379991531372,0.42254146933555603,1.0508959293365479
0.4230443239212036,1.0501601696014404,0.42031657695770264,1.0510588884353638
0.4235246479511261,1.050029993057251,0.4223189949989319,1.0508426427841187
0.4226982295513153,1.0499224662780762,0.4219057857990265,1.0508495569229126
0.4241214990615845,1.0498313903808594,0.42209649085998535,1.0509591102600098
0.423651784658432,1.049766182899475,0.42168331146240234,1.0508718490600586
0.42332684993743896,1.0498238801956177,0.42209649085998535,1.050655722618103
0.4226876199245453,1.0497912168502808,0.4219057857990265,1.050722360610962
0.42289599776268005,1.0497270822525024,0.42196935415267944,1.0506787300109863
0.4237753748893738,1.0497164726257324,0.4219057857990265,1.0514461994171143
0.4241568148136139,1.0497127771377563,0.42254146933555603,1.050846815109253
0.42326682806015015,1.0496801137924194,0.4219057857990265,1.051086664199829
0.42388132214546204,1.049662709236145,0.4217468798160553,1.0507383346557617
0.4241320788860321,1.0496604442596436,0.42196935415267944,1.0506956577301025
0.4242415726184845,1.0496172904968262,0.42196935415267944,1.0505667924880981
0.42475366592407227,1.049652338027954,0.42196935415267944,1.0505701303482056
0.4234045445919037,1.0495892763137817,0.4217468798160553,1.0510863065719604
0.4231855869293213,1.0496464967727661,0.42196935415267944,1.050827980041504
0.4235917329788208,1.0496768951416016,0.42196935415267944,1.050649881362915
0.4236941635608673,1.0496013164520264,0.42168331146240234,1.0505836009979248
0.42361292243003845,1.0495550632476807,0.4217468798160553,1.0507292747497559
0.42456647753715515,1.0495716333389282,0.4217468798160553,1.0508553981781006
0.42419564723968506,1.0495840311050415,0.42196935415267944,1.0507347583770752
0.42351052165031433,1.049578309059143,0.42196935415267944,1.050582766532898
0.4231114387512207,1.0496294498443604,0.42196935415267944,1.0506281852722168
0.42414620518684387,1.0495734214782715,0.42196935415267944,1.0507419109344482
0.4238460063934326,1.0495821237564087,0.4217468798160553,1.050682783126831
0.4234928488731384,1.049576997756958,0.4219057857990265,1.050564169883728
0.4234963655471802,1.0495606660842896,0.4217468798160553,1.0508043766021729
0.4229666292667389,1.0495610237121582,0.4217468798160553,1.0505346059799194
0.4236694276332855,1.0495609045028687,0.42196935415267944,1.0505995750427246
0.42413562536239624,1.0495449304580688,0.4221600592136383,1.0506012439727783
0.42392370104789734,1.0495308637619019,0.4217468798160553,1.0506949424743652
0.423143208026886,1.0495784282684326,0.42196935415267944,1.0505657196044922
0.42328447103500366,1.0495282411575317,0.42196935415267944,1.0507398843765259
0.4238460063934326,1.0495285987854004,0.4217468798160553,1.0507336854934692
0.4233621656894684,1.0495047569274902,0.42196935415267944,1.0506244897842407
0.42381423711776733,1.049531102180481,0.4217468798160553,1.0507800579071045
0.42451703548431396,1.0495434999465942,0.4219057857990265,1.0506014823913574
0.4243757724761963,1.0495171546936035,0.4217468798160553,1.0505762100219727
0.4238636791706085,1.0495154857635498,0.4217468798160553,1.050613522529602
0.4240896999835968,1.0495340824127197,0.42196935415267944,1.0506772994995117
0.42269468307495117,1.0494582653045654,0.4217468798160553,1.0506418943405151
0.4231891334056854,1.0495303869247437,0.42196935415267944,1.0508307218551636
0.42419564723968506,1.0495123863220215,0.4217468798160553,1.0510402917861938
0.42382481694221497,1.0495431423187256,0.4217468798160553,1.0505359172821045
0.4239272475242615,1.0495160818099976,0.42196935415267944,1.050861120223999
0.42342573404312134,1.049494981765747,0.42196935415267944,1.050665020942688
